# mapping_set_id: https://github.com/edithlaszny/vvo/vvo-mappings-v2-004
# mapping_set_version: 2-004
# license: https://creativecommons.org/licenses/by/4.0/
# creator_id: orcid:0009-0005-6549-9839
# curie_map:
#   VVO: "http://purl.obolibrary.org/obo/VVO_"
#   PO: "http://purl.obolibrary.org/obo/PO_"
#   BTO: "http://purl.obolibrary.org/obo/BTO_"
#   PATO: "http://purl.obolibrary.org/obo/PATO_"
#   GO: "http://purl.obolibrary.org/obo/GO_"
#   NCBITAXON: "http://purl.bioontology.org/ontology/NCBITAXON/"
#   semapv: "https://w3id.org/semapv/vocab/"
#   skos: "http://www.w3.org/2004/02/skos/core#"
subject_id	predicate_id	object_id	match_type	confidence
VVO:0000465	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0000704	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0002479	skos:narrowMatch	PO:0025007	semapv:HumanCurated	0.95
VVO:0001851	skos:narrowMatch	PO:0025007	semapv:HumanCurated	0.95
VVO:0003264	skos:narrowMatch	PO:0025007	semapv:HumanCurated	0.95
VVO:0001207	skos:narrowMatch	PO:0025007	semapv:HumanCurated	0.95
VVO:0002492	skos:narrowMatch	PO:0005352	semapv:HumanCurated	0.95
VVO:0000812	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0001488	skos:narrowMatch	PO:0005848	semapv:HumanCurated	0.95
VVO:0001465	skos:narrowMatch	PO:0005352	semapv:HumanCurated	0.95
VVO:0002481	skos:narrowMatch	PO:0005598	semapv:HumanCurated	0.95
VVO:0002490	skos:narrowMatch	PO:0005598	semapv:HumanCurated	0.95
VVO:0000053	skos:narrowMatch	PO:0005598	semapv:HumanCurated	0.95
VVO:0001185	skos:narrowMatch	PO:0005598	semapv:HumanCurated	0.95
VVO:0002482	skos:narrowMatch	PO:0005599	semapv:HumanCurated	0.95
VVO:0002069	skos:narrowMatch	PO:0005599	semapv:HumanCurated	0.95
VVO:0001972	skos:narrowMatch	PO:0005599	semapv:HumanCurated	0.95
VVO:0002480	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0001971	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0000669	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0002298	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0002049	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0001389	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0001576	skos:narrowMatch	PO:0004518	semapv:HumanCurated	0.95
VVO:0002106	skos:narrowMatch	PO:0000603	semapv:HumanCurated	0.95
VVO:0002486	skos:narrowMatch	PO:0005046	semapv:HumanCurated	0.95
VVO:0000624	skos:narrowMatch	PO:0005349	semapv:HumanCurated	0.95
VVO:0002301	skos:narrowMatch	PO:0005046	semapv:HumanCurated	0.95
VVO:0002471	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002256	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0002913	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000683	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0002636	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000466	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0001642	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000744	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000463	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0002562	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0001499	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000978	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0002536	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000679	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000337	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0001644	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0001792	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0003288	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0001563	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0002831	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0002980	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0001505	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000959	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000339	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000960	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0001212	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0000016	skos:narrowMatch	PO:0020121	semapv:HumanCurated	0.95
VVO:0002473	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0002257	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0000049	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0001182	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0002447	skos:narrowMatch	PO:0020145	semapv:HumanCurated	0.95
VVO:0000050	skos:narrowMatch	PO:0020145	semapv:HumanCurated	0.95
VVO:0000731	skos:narrowMatch	PO:0020145	semapv:HumanCurated	0.95
VVO:0000846	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0002351	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0000447	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0001677	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0000443	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0001087	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0002450	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0001744	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0000333	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0002456	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0000051	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0000014	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0001086	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0002617	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0000786	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0001891	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0002458	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0000703	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0001693	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0002449	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0000571	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0000459	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0001168	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0001496	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0002070	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0002297	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0000322	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0000711	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0002709	skos:narrowMatch	PO:0020123	semapv:HumanCurated	0.95
VVO:0000063	skos:narrowMatch	PO:0000003	semapv:HumanCurated	0.95
VVO:0002642	skos:narrowMatch	PO:0000003	semapv:HumanCurated	0.95
VVO:0002795	skos:narrowMatch	PO:0000003	semapv:HumanCurated	0.95
VVO:0001881	skos:narrowMatch	PO:0000003	semapv:HumanCurated	0.95
VVO:0000393	skos:narrowMatch	PO:0000003	semapv:HumanCurated	0.95
VVO:0003289	skos:narrowMatch	PO:0000003	semapv:HumanCurated	0.95
VVO:0001144	skos:narrowMatch	PO:0000003	semapv:HumanCurated	0.95
VVO:0000657	skos:narrowMatch	PO:0000003	semapv:HumanCurated	0.95
VVO:0002289	skos:narrowMatch	PO:0000003	semapv:HumanCurated	0.95
VVO:0002476	skos:narrowMatch	PO:0000003	semapv:HumanCurated	0.95
VVO:0002635	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000938	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000044	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000013	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001085	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0003316	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002615	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000070	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000785	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001890	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000958	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001211	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000699	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0003256	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000015	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001905	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0003227	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001279	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001500	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000979	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002246	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002306	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002537	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000336	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000727	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002870	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001857	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0003019	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002771	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001163	skos:narrowMatch	PO:0007033	semapv:HumanCurated	0.95
VVO:0001511	skos:narrowMatch	PO:0025034	semapv:HumanCurated	0.95
VVO:0000282	skos:narrowMatch	PO:0009010	semapv:HumanCurated	0.95
VVO:0000535	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0000119	skos:narrowMatch	PO:0025025	semapv:HumanCurated	0.95
VVO:0000226	skos:narrowMatch	PO:0025026	semapv:HumanCurated	0.95
VVO:0001665	skos:narrowMatch	PO:0025027	semapv:HumanCurated	0.95
VVO:0002314	skos:narrowMatch	PO:0000282	semapv:HumanCurated	0.95
VVO:0002043	skos:narrowMatch	PO:0009053	semapv:HumanCurated	0.95
VVO:0000707	skos:narrowMatch	PATO:0001019	semapv:HumanCurated	0.95
VVO:0000257	skos:narrowMatch	PO:0009010	semapv:HumanCurated	0.95
VVO:0002577	skos:narrowMatch	PO:0009010	semapv:HumanCurated	0.95
VVO:0002691	skos:narrowMatch	PO:0009085	semapv:HumanCurated	0.95
VVO:0000529	skos:narrowMatch	PO:0025281	semapv:HumanCurated	0.95
VVO:0002761	skos:narrowMatch	PATO:0001019	semapv:HumanCurated	0.95
VVO:0003015	skos:narrowMatch	PO:0009004	semapv:HumanCurated	0.95
VVO:0001400	skos:narrowMatch	PO:0025379	semapv:HumanCurated	0.95
VVO:0002939	skos:narrowMatch	PATO:0000146	semapv:HumanCurated	0.95
VVO:0003016	skos:narrowMatch	PO:0009004	semapv:HumanCurated	0.95
VVO:0000281	skos:narrowMatch	PO:0009010	semapv:HumanCurated	0.95
VVO:0001541	skos:narrowMatch	PO:0025034	semapv:HumanCurated	0.95
VVO:0000451	skos:narrowMatch	PO:0009002	semapv:HumanCurated	0.95
VVO:0001748	skos:narrowMatch	PO:0009087	semapv:HumanCurated	0.95
VVO:0001208	skos:narrowMatch	PO:0000293	semapv:HumanCurated	0.95
VVO:0000887	skos:narrowMatch	PO:0005679	semapv:HumanCurated	0.95
VVO:0002797	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001543	skos:narrowMatch	PO:0025034	semapv:HumanCurated	0.95
VVO:0000839	skos:narrowMatch	PATO:0001546	semapv:HumanCurated	0.95
VVO:0003012	skos:narrowMatch	PO:0009004	semapv:HumanCurated	0.95
VVO:0002692	skos:narrowMatch	PO:0009085	semapv:HumanCurated	0.95
VVO:0000453	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000349	skos:narrowMatch	PATO:0000049	semapv:HumanCurated	0.95
VVO:0002340	skos:narrowMatch	PO:0025281	semapv:HumanCurated	0.95
VVO:0002044	skos:narrowMatch	PO:0009053	semapv:HumanCurated	0.95
VVO:0002868	skos:narrowMatch	PO:0025335	semapv:HumanCurated	0.95
VVO:0000315	skos:narrowMatch	PO:0025335	semapv:HumanCurated	0.95
VVO:0001131	skos:narrowMatch	PO:0025335	semapv:HumanCurated	0.95
VVO:0002134	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002126	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001556	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0000495	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0000494	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0000436	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001509	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0000431	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001863	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001178	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002336	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0000435	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002128	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002811	skos:narrowMatch	PO:0009075	semapv:HumanCurated	0.95
VVO:0001749	skos:narrowMatch	PO:0006001	semapv:HumanCurated	0.95
VVO:0000297	skos:narrowMatch	PO:0006001	semapv:HumanCurated	0.95
VVO:0000497	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001096	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002118	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001892	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0000840	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001559	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001560	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001557	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002119	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002428	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0001643	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0001524	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002463	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001057	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001203	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0000665	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002124	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002430	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002941	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002324	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002427	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0000430	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0001177	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001862	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0000434	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0003050	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002809	skos:narrowMatch	PO:0009075	semapv:HumanCurated	0.95
VVO:0001719	skos:narrowMatch	PO:0009075	semapv:HumanCurated	0.95
VVO:0001943	skos:narrowMatch	PO:0009075	semapv:HumanCurated	0.95
VVO:0002815	skos:narrowMatch	PO:0009075	semapv:HumanCurated	0.95
VVO:0000656	skos:narrowMatch	PO:0006002	semapv:HumanCurated	0.95
VVO:0000426	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0003049	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001420	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001392	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001397	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0003120	skos:narrowMatch	PO:0009075	semapv:HumanCurated	0.95
VVO:0000332	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001866	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0001317	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002461	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002466	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002448	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000134	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002796	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0003151	skos:narrowMatch	PO:0025417	semapv:HumanCurated	0.95
VVO:0002082	skos:narrowMatch	PO:0009038	semapv:HumanCurated	0.95
VVO:0002651	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001521	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0003139	skos:narrowMatch	PO:0020138	semapv:HumanCurated	0.95
VVO:0001750	skos:narrowMatch	PO:0006001	semapv:HumanCurated	0.95
VVO:0003261	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0003222	skos:narrowMatch	PO:0025417	semapv:HumanCurated	0.95
VVO:0001992	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001993	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0000440	skos:narrowMatch	PO:0025417	semapv:HumanCurated	0.95
VVO:0000847	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0002383	skos:narrowMatch	PO:0025417	semapv:HumanCurated	0.95
VVO:0001319	skos:narrowMatch	PO:0009047	semapv:HumanCurated	0.95
VVO:0001915	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001876	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001869	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000086	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001878	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002115	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002110	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002117	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0001846	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002204	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002199	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002205	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0001765	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0001435	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0003330	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0000327	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002474	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002470	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002762	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002457	skos:narrowMatch	PO:0000256	semapv:HumanCurated	0.95
VVO:0001913	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002614	skos:narrowMatch	PO:0009025	semapv:HumanCurated	0.95
VVO:0002819	skos:narrowMatch	PO:0009005	semapv:HumanCurated	0.95
VVO:0002102	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0000717	skos:narrowMatch	PO:0009006	semapv:HumanCurated	0.95
VVO:0000238	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0000716	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0000366	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0002644	skos:narrowMatch	PO:0009006	semapv:HumanCurated	0.95
VVO:0001359	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000261	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0002785	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002786	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0002784	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0000715	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0000166	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0001339	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001699	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0002133	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0002583	skos:narrowMatch	PO:0009085	semapv:HumanCurated	0.95
VVO:0002930	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0002852	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0000027	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001841	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0002098	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0000113	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0002906	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0000164	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0000155	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0003122	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0000159	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001696	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0000350	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001130	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001698	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001229	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001948	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001225	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0002890	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0001418	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0000360	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0001023	skos:narrowMatch	PO:0009049	semapv:HumanCurated	0.95
VVO:0003143	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0002445	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001399	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0003182	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0000647	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0000253	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0002656	skos:narrowMatch	PO:0009006	semapv:HumanCurated	0.95
VVO:0002944	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002782	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001700	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0001234	skos:narrowMatch	PO:0009001	semapv:HumanCurated	0.95
VVO:0000882	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002123	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0002942	skos:narrowMatch	PO:0025066	semapv:HumanCurated	0.95
VVO:0000750	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000867	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000486	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000482	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000869	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000819	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0001253	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000818	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0001998	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000121	skos:narrowMatch	PO:0020148	semapv:HumanCurated	0.95
VVO:0001493	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000761	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000756	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000749	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000748	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000546	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0001704	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0001218	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000667	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0002360	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0000375	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
VVO:0002551	skos:narrowMatch	PO:0000037	semapv:HumanCurated	0.95
